ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,name
18066,Single,Male,70000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,60.0,Yes,Emily Rodriguez
28192,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,3.0,10+ Miles,North America,46.0,No,Laura Johnson
16122,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,0-1 Miles,North America,44.0,Yes,Jane Davis
18607,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,42.0,Yes,Emily Garcia
28858,Single,Male,80000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,No,David Davis
14432,Single,Male,90000.0,4.0,Graduate Degree,Management,Yes,1.0,5-10 Miles,North America,73.0,No,Robert Davis
26305,Single,Female,60000.0,2.0,Bachelors,Skilled Manual,No,0.0,0-1 Miles,North America,36.0,Yes,Jane Johnson
22050,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,John Brown
25394,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,Yes,Daniel Johnson
19747,Married,Male,50000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,Jessica Davis
23195,Single,,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,Jessica Williams
21695,Married,Male,60000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,39.0,Yes,Robert Miller
13934,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,46.0,No,Sarah Johnson
13337,Married,Female,80000.0,5.0,Bachelors,Management,Yes,2.0,5-10 Miles,North America,64.0,No,Sarah Garcia
27190,Married,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,32.0,No,Daniel Rodriguez
28657,Single,Male,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,36.0,Yes,Laura Davis
21713,Single,Male,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,Jane Johnson
21752,Married,Male,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,64.0,No,Michael Smith
27273,Single,Male,70000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,35.0,Yes,Daniel Jones
22719,Single,Male,110000.0,3.0,Bachelors,Management,Yes,4.0,2-5 Miles,North America,40.0,Yes,Sarah Smith
22042,Married,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,Robert Martinez
21451,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,10+ Miles,North America,61.0,No,Laura Jones
20754,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,51.0,No,David Miller
12153,Single,Female,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,Yes,Jane Davis
16895,Married,Female,40000.0,3.0,Partial College,Professional,No,2.0,1-2 Miles,North America,54.0,Yes,John Williams
26728,Single,Male,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,Yes,Michael Johnson
11090,Single,Male,90000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,Emily Miller
15862,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,Jessica Brown
26495,Single,Female,40000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,57.0,No,David Garcia
11823,Married,Female,70000.0,0.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,39.0,No,Robert Martinez
23449,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,48.0,No,Jessica Jones
23459,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,50.0,No,Emily Jones
19543,Married,Male,70000.0,5.0,Graduate Degree,Professional,No,3.0,10+ Miles,North America,47.0,No,Sarah Miller
14914,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,49.0,Yes,David Brown
12033,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,Robert Davis
11941,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,,5-10 Miles,North America,29.0,No,John Miller
14389,Married,Male,60000.0,2.0,Bachelors,Management,Yes,0.0,2-5 Miles,North America,59.0,No,Michael Brown
18050,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,45.0,Yes,Jane Rodriguez
19856,Married,Female,60000.0,4.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,60.0,No,David Brown
11663,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,Jessica Brown
27740,Married,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,John Jones
23455,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,Jane Martinez
15292,Single,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,35.0,No,Jessica Jones
21587,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,Robert Brown
23513,Married,Female,40000.0,3.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,54.0,No,Daniel Rodriguez
24322,Married,Female,60000.0,4.0,Bachelors,Skilled Manual,,2.0,0-1 Miles,North America,42.0,No,Emily Jones
26298,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,Robert Garcia
25419,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,38.0,Yes,Laura Williams
13343,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,63.0,Yes,Robert Williams
11303,Single,Female,90000.0,4.0,High School,Professional,No,3.0,1-2 Miles,North America,45.0,Yes,Michael Smith
21693,Single,Female,60000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,Robert Garcia
28056,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,53.0,No,Sarah Jones
11788,Single,Female,70000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,Jessica Brown
22296,Married,,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,38.0,No,Laura Miller
15319,Married,Female,70000.0,4.0,Bachelors,Management,No,1.0,1-2 Miles,North America,59.0,No,Robert Johnson
17654,Single,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,30.0,Yes,Emily Martinez
14662,Married,Male,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,Jessica Johnson
17541,Married,Female,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,No,Sarah Garcia
13886,Married,Female,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Emily Jones
13073,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,30.0,No,Jane Brown
21940,Married,Male,90000.0,5.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,47.0,Yes,Daniel Williams
20196,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,Robert Garcia
23491,Single,Male,100000.0,,Partial College,Professional,No,4.0,1-2 Miles,North America,45.0,No,Sarah Williams
16651,Married,Female,120000.0,2.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,62.0,No,Michael Williams
16813,Married,Male,60000.0,2.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Jessica Jones
16007,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,66.0,Yes,Sarah Jones
27434,Single,Male,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,Daniel Johnson
27756,Single,Female,50000.0,3.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,40.0,No,Robert Smith
23818,Married,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,Sarah Brown
19012,Married,Male,80000.0,3.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,56.0,No,Sarah Jones
18329,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,5-10 Miles,North America,27.0,No,Michael Smith
29037,Married,Male,60000.0,0.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,39.0,No,Sarah Brown
26576,Married,Female,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,Jessica Miller
12192,Single,Female,60000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,51.0,No,John Garcia
14887,Married,Female,30000.0,1.0,High School,Clerical,Yes,1.0,5-10 Miles,North America,52.0,No,Sarah Martinez
11734,Married,,60000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,No,Robert Jones
17462,Married,Male,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,Jane Rodriguez
20659,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,Michael Garcia
28004,Married,Female,60000.0,3.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,66.0,No,Michael Jones
19741,Single,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,65.0,No,John Jones
17450,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,5-10 Miles,North America,45.0,No,Jessica Smith
17337,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,Sarah Martinez
18594,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,40.0,Yes,Emily Martinez
15982,Married,Male,110000.0,5.0,Partial College,Professional,Yes,4.0,2-5 Miles,North America,46.0,No,Jane Rodriguez
28625,Single,Male,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,Sarah Jones
11269,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,41.0,No,Daniel Miller
25148,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,David Martinez
13920,Single,Female,50000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,0-1 Miles,North America,42.0,No,Daniel Brown
23704,Single,Male,40000.0,5.0,High School,Professional,Yes,4.0,10+ Miles,North America,,Yes,Emily Williams
28972,Single,Female,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,66.0,No,Jessica Garcia
22730,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,John Brown
29134,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,No,3.0,10+ Miles,North America,42.0,No,David Johnson
14332,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,5-10 Miles,North America,26.0,No,Jessica Miller
19117,Single,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,Robert Miller
22864,Married,Male,90000.0,2.0,Partial College,Professional,No,0.0,5-10 Miles,North America,49.0,Yes,Michael Martinez
11292,Single,Male,150000.0,1.0,Partial College,Professional,No,3.0,0-1 Miles,North America,44.0,Yes,Sarah Martinez
13466,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,1-2 Miles,North America,46.0,No,Daniel Rodriguez
23731,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,2-5 Miles,North America,54.0,Yes,Emily Davis
28672,Single,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Daniel Rodriguez
11809,Married,,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,38.0,Yes,Sarah Miller
19664,Single,Male,100000.0,3.0,Bachelors,Management,No,3.0,1-2 Miles,North America,38.0,No,Michael Jones
12121,Single,Male,60000.0,3.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,Yes,Jessica Miller
